,Age,Monthly_Bill,Total_Usage_GB,Churn,Gender_Female,Gender_Male,Location_Chicago,Location_Houston,Location_Los Angeles,Location_Miami,Location_New York,Subscription_Length_Group_1 - 12,Subscription_Length_Group_13 - 24
5040,28,65.2,315,1,0,1,0,1,0,0,0,1,0
5041,21,93.05,458,0,1,0,0,1,0,0,0,1,0
5042,43,93.01,121,1,1,0,0,0,0,1,0,0,1
5043,49,57.44,321,0,0,1,0,1,0,0,0,1,0
5044,46,68.36,348,0,0,1,1,0,0,0,0,0,1
5045,57,90.91,117,1,0,1,0,0,0,0,1,1,0
5046,39,59.37,407,0,1,0,1,0,0,0,0,0,1
5047,62,90.65,418,1,0,1,0,0,0,1,0,1,0
5048,54,56.25,68,1,1,0,0,1,0,0,0,0,1
5049,68,69.27,450,1,0,1,0,0,1,0,0,1,0
5050,38,95.07,217,1,0,1,0,1,0,0,0,1,0
5051,64,47.33,145,1,0,1,0,0,1,0,0,1,0
5052,31,58.38,464,1,0,1,0,1,0,0,0,1,0
5053,61,30.23,393,1,1,0,0,1,0,0,0,1,0
5054,61,80.88,119,0,0,1,0,1,0,0,0,1,0
5055,66,88.46,58,1,0,1,1,0,0,0,0,0,1
5056,64,54.54,223,0,0,1,0,1,0,0,0,1,0
5057,45,99.16,243,0,0,1,0,0,0,1,0,1,0
5058,69,48.05,273,1,1,0,0,0,1,0,0,1,0
5059,44,74.6,491,0,0,1,0,1,0,0,0,0,1
5060,36,36.63,460,0,1,0,1,0,0,0,0,1,0
5061,19,55.9,226,0,0,1,0,0,0,1,0,0,1
5062,65,69.14,424,1,0,1,0,0,0,1,0,0,1
5063,23,74.78,404,1,1,0,1,0,0,0,0,1,0
5064,32,81.81,488,0,1,0,0,0,0,1,0,0,1
5065,19,33.38,373,0,0,1,0,0,1,0,0,1,0
5066,59,42.97,298,0,1,0,0,0,0,1,0,0,1
5067,70,74.38,132,0,0,1,0,0,0,0,1,1,0
5068,34,86.07,340,1,0,1,0,0,1,0,0,0,1
5069,27,47.84,454,0,0,1,0,1,0,0,0,0,1
5070,36,50.5,472,1,0,1,0,1,0,0,0,0,1
5071,66,65.15,415,1,0,1,1,0,0,0,0,0,1
5072,51,55.36,290,0,1,0,0,0,0,0,1,0,1
5073,18,85.7,344,0,1,0,0,0,1,0,0,0,1
5074,40,80.83,418,0,0,1,0,1,0,0,0,0,1
5075,70,65.95,401,0,1,0,0,0,0,1,0,0,1
5076,64,93.02,499,0,1,0,0,0,1,0,0,0,1
5077,68,49.09,114,0,1,0,0,0,1,0,0,0,1
5078,62,33.97,430,1,1,0,0,0,0,1,0,1,0
5079,59,61.28,373,0,1,0,0,0,0,0,1,1,0
5080,42,88.27,187,1,1,0,0,0,0,0,1,0,1
5081,31,41.41,244,1,1,0,1,0,0,0,0,0,1
5082,45,68.06,408,0,1,0,0,0,1,0,0,1,0
5083,25,74.03,85,1,1,0,1,0,0,0,0,0,1
5084,43,42.7,429,1,1,0,1,0,0,0,0,1,0
5085,51,32.06,332,1,0,1,0,0,0,0,1,0,1
5086,63,62.72,317,0,1,0,0,0,1,0,0,0,1
5087,36,80.59,52,1,1,0,0,0,1,0,0,0,1
5088,37,96.76,361,1,0,1,0,0,0,1,0,0,1
5089,38,83.29,132,1,0,1,1,0,0,0,0,1,0
5090,53,50.95,494,0,0,1,1,0,0,0,0,1,0
5091,42,36.58,322,0,0,1,1,0,0,0,0,1,0
5092,27,58.37,442,1,0,1,0,0,0,0,1,0,1
5093,29,56.26,348,0,1,0,0,0,1,0,0,0,1
5094,63,37.03,58,0,1,0,0,0,0,0,1,0,1
5095,53,92.35,386,1,0,1,0,0,0,1,0,0,1
5096,21,77.87,191,1,1,0,0,0,0,0,1,1,0
5097,69,32.21,407,1,1,0,0,0,1,0,0,1,0
5098,43,42.22,227,1,0,1,0,0,0,1,0,0,1
5099,64,93.1,61,0,0,1,1,0,0,0,0,0,1
5100,53,71.15,374,0,0,1,0,0,0,1,0,1,0
5101,28,34.97,263,1,0,1,0,0,0,0,1,0,1
5102,40,79.08,407,0,1,0,0,0,1,0,0,1,0
5103,36,41.83,116,1,0,1,0,0,0,0,1,0,1
5104,49,98.36,446,1,0,1,1,0,0,0,0,0,1
5105,28,80.55,432,1,1,0,0,1,0,0,0,0,1
5106,67,89.35,407,0,0,1,0,0,0,1,0,1,0
5107,30,80.49,114,0,0,1,0,0,1,0,0,1,0
5108,49,71.35,369,1,0,1,0,0,0,0,1,1,0
5109,53,77.58,435,0,1,0,1,0,0,0,0,0,1
5110,23,86.73,104,1,0,1,1,0,0,0,0,0,1
5111,49,31.97,325,0,0,1,0,0,0,1,0,0,1
5112,22,49.93,193,0,1,0,0,0,0,1,0,0,1
5113,26,83.67,260,0,1,0,0,1,0,0,0,0,1
5114,46,50.29,376,0,1,0,0,0,1,0,0,0,1
5115,63,96.81,351,1,0,1,0,0,0,1,0,0,1
5116,53,65.79,350,0,1,0,0,0,1,0,0,1,0
5117,29,62.57,143,0,1,0,0,0,0,0,1,0,1
5118,41,58.94,121,1,1,0,0,0,1,0,0,1,0
5119,63,41.57,456,1,0,1,1,0,0,0,0,1,0
5120,43,57.17,359,0,1,0,1,0,0,0,0,1,0
5121,64,51.47,213,1,0,1,0,0,1,0,0,0,1
5122,33,94.2,219,1,0,1,0,0,0,1,0,0,1
5123,26,76.12,375,0,0,1,1,0,0,0,0,1,0
5124,39,61.17,205,1,1,0,0,1,0,0,0,0,1
5125,45,98.73,230,1,0,1,0,0,0,1,0,1,0
5126,26,84.1,325,1,1,0,0,1,0,0,0,1,0
5127,21,87.32,142,1,0,1,0,0,1,0,0,1,0
5128,30,65.44,349,1,1,0,1,0,0,0,0,1,0
5129,21,65.51,135,0,0,1,0,1,0,0,0,1,0
5130,49,85.64,143,0,1,0,0,0,0,0,1,0,1
5131,23,32.6,120,0,1,0,0,0,0,0,1,1,0
5132,59,42.88,60,1,1,0,1,0,0,0,0,1,0
5133,23,65.56,351,1,0,1,0,0,1,0,0,0,1
5134,60,77.53,241,0,0,1,0,0,1,0,0,0,1
5135,41,52.98,463,1,1,0,0,0,0,0,1,0,1
5136,55,50.66,299,0,1,0,1,0,0,0,0,0,1
5137,64,85.09,483,1,0,1,0,0,0,1,0,0,1
5138,47,90.73,237,1,1,0,1,0,0,0,0,1,0
5139,67,58.67,304,1,1,0,0,0,0,1,0,0,1
5140,39,37.22,253,1,0,1,0,0,0,1,0,0,1
5141,38,90.18,238,0,0,1,0,1,0,0,0,0,1
5142,28,40.71,85,1,0,1,0,1,0,0,0,0,1
5143,59,73.43,100,0,0,1,0,0,1,0,0,1,0
5144,45,81.07,487,1,0,1,0,0,0,1,0,1,0
5145,36,97.84,338,1,0,1,0,0,1,0,0,1,0
5146,64,49.79,451,1,1,0,0,0,0,1,0,1,0
5147,62,65.5,287,1,1,0,1,0,0,0,0,0,1
5148,56,71.01,209,0,0,1,0,0,0,0,1,1,0
5149,32,72.09,232,1,0,1,0,0,0,0,1,1,0
5150,37,81.24,153,0,0,1,0,0,0,0,1,1,0
5151,30,31.54,98,0,1,0,1,0,0,0,0,0,1
5152,43,58.82,96,1,1,0,0,0,0,1,0,0,1
5153,70,76.78,188,1,1,0,0,0,1,0,0,1,0
5154,54,72.28,145,0,1,0,0,0,0,1,0,0,1
5155,37,92.32,382,0,0,1,1,0,0,0,0,0,1
5156,28,92.29,218,0,0,1,0,0,1,0,0,0,1
5157,58,67.0,69,1,0,1,1,0,0,0,0,0,1
5158,49,97.3,280,0,0,1,0,0,0,1,0,0,1
5159,46,56.39,255,0,1,0,0,1,0,0,0,1,0
5160,19,95.06,291,0,0,1,0,0,0,1,0,0,1
5161,48,84.27,275,1,0,1,0,0,0,0,1,0,1
5162,52,99.01,282,1,0,1,0,0,0,1,0,1,0
5163,19,90.38,157,0,1,0,0,0,0,0,1,0,1
5164,20,96.92,74,0,0,1,0,1,0,0,0,1,0
5165,27,85.24,110,1,0,1,1,0,0,0,0,1,0
5166,68,51.49,339,0,1,0,0,1,0,0,0,0,1
5167,18,30.55,370,1,0,1,0,1,0,0,0,1,0
5168,41,69.74,417,1,1,0,0,0,0,1,0,1,0
5169,24,81.22,430,1,0,1,0,0,0,0,1,0,1
5170,28,82.31,351,1,1,0,1,0,0,0,0,1,0
5171,59,47.24,285,1,1,0,1,0,0,0,0,1,0
5172,55,52.43,135,0,0,1,0,0,0,1,0,0,1
5173,65,69.04,483,1,1,0,0,0,0,0,1,1,0
5174,64,45.19,383,0,0,1,1,0,0,0,0,1,0
5175,46,58.28,486,0,0,1,0,0,1,0,0,0,1
5176,38,65.16,386,0,1,0,0,0,0,0,1,1,0
5177,62,78.74,476,0,1,0,0,1,0,0,0,1,0
5178,61,42.47,412,1,0,1,0,0,1,0,0,0,1
5179,33,31.82,490,0,1,0,1,0,0,0,0,1,0
5180,40,67.92,181,0,1,0,0,0,1,0,0,0,1
5181,34,64.16,59,1,1,0,1,0,0,0,0,0,1
5182,56,73.96,294,0,0,1,0,0,0,0,1,0,1
5183,69,61.31,113,1,0,1,0,0,1,0,0,1,0
5184,38,33.92,446,0,1,0,0,0,0,1,0,1,0
5185,31,47.83,336,1,0,1,0,0,0,0,1,1,0
5186,21,36.31,154,0,1,0,0,0,1,0,0,0,1
5187,48,97.53,294,0,0,1,0,0,0,0,1,0,1
5188,26,84.33,449,0,0,1,0,0,0,1,0,0,1
5189,52,94.26,94,1,1,0,0,1,0,0,0,1,0
5190,64,78.8,402,0,0,1,1,0,0,0,0,1,0
5191,63,70.93,327,0,0,1,0,0,0,1,0,1,0
5192,48,62.49,73,1,1,0,0,0,0,1,0,0,1
5193,52,44.87,154,0,0,1,0,0,1,0,0,1,0
5194,54,39.72,200,1,0,1,0,0,0,1,0,1,0
5195,32,37.39,261,1,0,1,1,0,0,0,0,1,0
5196,64,34.51,207,0,0,1,0,0,1,0,0,0,1
5197,39,48.49,135,0,1,0,0,0,1,0,0,1,0
5198,44,64.9,394,0,1,0,1,0,0,0,0,0,1
5199,70,94.87,318,0,0,1,0,0,0,1,0,0,1
5200,20,41.75,56,1,0,1,1,0,0,0,0,1,0
5201,57,90.91,77,1,1,0,0,0,0,0,1,1,0
5202,19,94.38,161,1,0,1,0,0,0,0,1,1,0
5203,21,56.35,170,1,0,1,0,0,1,0,0,0,1
5204,63,81.11,53,0,1,0,0,0,0,0,1,0,1
5205,51,99.06,436,1,1,0,0,0,0,0,1,0,1
5206,36,78.46,485,0,1,0,0,0,1,0,0,1,0
5207,38,43.62,456,1,1,0,0,0,0,1,0,1,0
5208,56,98.77,345,1,1,0,0,0,1,0,0,1,0
5209,56,34.98,428,1,0,1,0,1,0,0,0,1,0
5210,70,46.36,332,1,0,1,0,0,0,1,0,1,0
5211,40,90.12,430,0,0,1,0,1,0,0,0,1,0
5212,68,97.54,302,1,0,1,0,0,0,0,1,0,1
5213,54,32.0,178,1,1,0,0,0,1,0,0,1,0
5214,19,80.29,55,0,0,1,0,0,1,0,0,1,0
5215,52,50.25,436,1,1,0,0,0,0,0,1,0,1
5216,63,63.33,467,0,1,0,0,0,0,1,0,0,1
5217,62,41.15,64,0,1,0,0,0,1,0,0,1,0
5218,37,71.79,353,0,0,1,0,1,0,0,0,1,0
5219,21,59.68,272,1,1,0,0,1,0,0,0,0,1
5220,65,44.61,288,0,0,1,0,1,0,0,0,1,0
5221,64,79.34,465,1,1,0,0,0,0,0,1,1,0
5222,19,30.29,141,1,0,1,0,1,0,0,0,0,1
5223,68,49.82,500,1,0,1,0,0,1,0,0,1,0
5224,53,97.66,484,0,0,1,0,0,0,0,1,0,1
5225,48,48.98,88,0,0,1,0,0,0,0,1,0,1
5226,39,59.04,460,0,0,1,1,0,0,0,0,0,1
5227,56,54.34,152,1,1,0,0,0,0,1,0,1,0
5228,19,84.27,157,0,1,0,0,0,0,0,1,1,0
5229,33,84.35,172,1,1,0,0,0,0,1,0,1,0
5230,70,94.4,254,1,1,0,0,0,0,1,0,1,0
5231,34,97.4,324,0,1,0,0,0,0,0,1,0,1
5232,21,68.94,262,1,0,1,0,0,1,0,0,0,1
5233,55,54.53,107,1,1,0,0,1,0,0,0,1,0
5234,39,82.53,430,0,0,1,1,0,0,0,0,1,0
5235,59,94.58,477,0,0,1,0,1,0,0,0,1,0
5236,69,80.73,356,1,0,1,0,0,1,0,0,1,0
5237,60,77.76,243,0,1,0,1,0,0,0,0,0,1
5238,43,32.72,140,0,1,0,0,0,1,0,0,0,1
5239,50,73.91,396,1,1,0,0,1,0,0,0,0,1
5240,26,51.51,433,1,1,0,0,0,0,1,0,1,0
5241,36,50.93,249,1,1,0,0,0,0,0,1,1,0
5242,70,97.92,353,0,1,0,1,0,0,0,0,1,0
5243,29,69.57,205,0,0,1,0,1,0,0,0,1,0
5244,68,72.06,311,1,0,1,0,1,0,0,0,1,0
5245,68,38.06,274,1,0,1,0,0,0,0,1,0,1
5246,41,99.12,77,1,0,1,1,0,0,0,0,0,1
5247,31,42.69,199,1,1,0,0,0,0,0,1,1,0
5248,60,81.63,86,1,0,1,1,0,0,0,0,0,1
5249,68,40.89,167,1,1,0,0,0,0,0,1,0,1
5250,23,80.59,108,1,1,0,1,0,0,0,0,0,1
5251,38,46.3,464,0,0,1,0,1,0,0,0,1,0
5252,33,95.53,280,0,0,1,1,0,0,0,0,1,0
5253,66,34.66,94,0,0,1,1,0,0,0,0,0,1
5254,25,96.48,417,1,1,0,0,0,0,0,1,0,1
5255,27,32.31,386,0,1,0,0,0,0,0,1,1,0
5256,29,31.22,355,0,0,1,0,1,0,0,0,0,1
5257,69,63.12,417,1,1,0,0,0,0,1,0,0,1
5258,33,73.06,231,1,0,1,0,0,0,0,1,0,1
5259,24,53.93,421,1,0,1,0,0,1,0,0,0,1
5260,27,89.01,76,1,0,1,0,1,0,0,0,0,1
5261,23,51.87,382,1,1,0,0,1,0,0,0,0,1
5262,24,95.83,445,1,1,0,0,0,0,0,1,0,1
5263,49,48.19,426,1,1,0,0,0,0,1,0,1,0
5264,20,48.71,256,0,1,0,0,1,0,0,0,1,0
5265,44,59.99,185,0,0,1,0,0,1,0,0,1,0
5266,22,67.0,175,1,0,1,0,0,0,0,1,1,0
5267,44,37.93,405,1,0,1,0,0,1,0,0,0,1
5268,45,48.96,232,1,1,0,0,0,0,0,1,0,1
5269,21,64.36,371,1,0,1,1,0,0,0,0,1,0
5270,44,75.49,219,1,1,0,0,0,1,0,0,0,1
5271,67,46.02,144,0,0,1,0,0,0,1,0,1,0
5272,64,44.44,109,0,0,1,0,1,0,0,0,0,1
5273,62,55.21,450,1,1,0,0,0,1,0,0,1,0
5274,25,83.15,224,0,1,0,0,0,1,0,0,1,0
5275,56,80.91,457,0,0,1,0,0,0,1,0,1,0
5276,47,30.32,399,1,1,0,0,0,0,0,1,1,0
5277,54,48.59,152,0,1,0,0,0,0,1,0,1,0
5278,66,44.13,454,1,1,0,1,0,0,0,0,1,0
5279,26,62.9,364,0,0,1,1,0,0,0,0,0,1
5280,63,71.4,377,1,1,0,0,0,1,0,0,0,1
5281,51,70.54,484,0,1,0,0,0,0,0,1,0,1
5282,19,48.74,331,1,0,1,0,0,0,1,0,1,0
5283,66,76.6,288,0,1,0,0,1,0,0,0,1,0
5284,20,89.47,466,0,1,0,0,0,0,1,0,0,1
5285,70,46.62,233,0,0,1,0,0,0,0,1,0,1
5286,25,88.75,320,0,0,1,0,0,0,1,0,1,0
5287,49,67.49,459,0,0,1,0,0,0,1,0,0,1
5288,21,43.44,389,0,0,1,0,0,0,1,0,0,1
5289,62,46.38,175,1,1,0,0,0,1,0,0,0,1
5290,37,61.38,371,0,0,1,0,0,0,0,1,1,0
5291,23,85.24,486,0,1,0,0,0,1,0,0,0,1
5292,33,99.92,241,0,0,1,0,0,0,0,1,0,1
5293,59,39.13,235,0,0,1,0,0,0,1,0,0,1
5294,34,98.34,190,1,1,0,0,0,0,1,0,0,1
5295,38,87.91,429,1,0,1,0,0,0,0,1,0,1
5296,27,73.91,225,1,0,1,0,0,0,1,0,1,0
5297,49,32.51,246,1,0,1,0,0,1,0,0,0,1
5298,28,40.8,56,1,0,1,0,1,0,0,0,1,0
5299,24,70.06,236,1,0,1,0,0,1,0,0,1,0
5300,63,45.84,229,0,0,1,0,1,0,0,0,1,0
5301,70,59.35,340,0,0,1,0,0,0,0,1,1,0
5302,56,75.81,372,1,0,1,0,1,0,0,0,1,0
5303,54,93.56,392,1,1,0,1,0,0,0,0,0,1
5304,70,50.28,356,1,1,0,0,1,0,0,0,1,0
5305,47,37.21,387,0,0,1,0,0,0,1,0,1,0
5306,39,95.08,457,1,1,0,0,1,0,0,0,0,1
5307,53,64.68,343,1,0,1,0,0,0,0,1,1,0
5308,69,86.47,476,1,1,0,0,1,0,0,0,1,0
5309,59,85.42,65,1,1,0,0,0,1,0,0,0,1
5310,38,34.65,372,1,0,1,1,0,0,0,0,0,1
5311,62,61.04,248,1,1,0,0,0,0,1,0,1,0
5312,40,31.5,171,0,0,1,0,0,1,0,0,0,1
5313,27,84.35,281,1,1,0,0,0,0,1,0,0,1
5314,64,98.35,370,1,1,0,0,0,0,0,1,0,1
5315,61,60.79,410,1,1,0,0,0,1,0,0,1,0
5316,33,40.25,475,1,0,1,1,0,0,0,0,1,0
5317,53,40.0,369,0,1,0,0,0,0,1,0,1,0
5318,61,94.27,441,0,1,0,0,1,0,0,0,0,1
5319,49,61.99,404,0,1,0,0,1,0,0,0,0,1
5320,31,61.19,216,1,0,1,0,0,0,1,0,1,0
5321,70,62.27,228,0,1,0,0,1,0,0,0,0,1
5322,66,83.64,494,1,1,0,0,0,0,0,1,0,1
5323,57,69.07,132,0,1,0,0,1,0,0,0,1,0
5324,47,59.55,365,1,0,1,0,0,0,0,1,0,1
5325,44,35.13,143,0,0,1,0,1,0,0,0,0,1
5326,31,46.73,204,0,0,1,0,0,0,0,1,1,0
5327,56,62.97,438,1,0,1,0,0,0,1,0,1,0
5328,69,43.85,55,1,1,0,0,1,0,0,0,1,0
5329,46,90.94,361,0,0,1,1,0,0,0,0,0,1
5330,54,38.32,308,0,0,1,1,0,0,0,0,0,1
5331,38,40.21,246,1,0,1,0,0,1,0,0,1,0
5332,51,67.4,383,1,0,1,0,1,0,0,0,1,0
5333,28,97.97,494,1,1,0,1,0,0,0,0,1,0
5334,22,74.75,133,1,1,0,0,0,0,1,0,1,0
5335,28,96.89,250,1,0,1,1,0,0,0,0,1,0
5336,48,88.05,95,0,1,0,0,0,1,0,0,1,0
5337,38,83.66,343,0,0,1,0,0,0,1,0,1,0
5338,18,52.65,187,1,0,1,0,0,1,0,0,1,0
5339,58,36.91,280,0,0,1,1,0,0,0,0,0,1
5340,58,97.57,217,0,0,1,1,0,0,0,0,0,1
5341,28,91.75,92,0,0,1,0,0,0,1,0,1,0
5342,66,33.51,446,1,0,1,0,1,0,0,0,0,1
5343,63,90.6,363,1,0,1,0,0,0,0,1,1,0
5344,42,98.44,405,0,1,0,0,0,0,0,1,1,0
5345,35,35.07,479,1,0,1,0,0,0,1,0,0,1
5346,34,70.59,82,1,1,0,0,0,0,1,0,1,0
5347,65,81.34,473,1,1,0,0,0,0,0,1,1,0
5348,51,78.08,382,0,0,1,0,0,0,0,1,0,1
5349,59,49.39,115,1,1,0,0,0,0,1,0,1,0
5350,70,39.5,305,1,1,0,0,0,1,0,0,0,1
5351,63,42.31,87,1,0,1,0,0,1,0,0,0,1
5352,66,69.85,495,0,0,1,0,1,0,0,0,0,1
5353,39,52.84,280,1,1,0,1,0,0,0,0,0,1
5354,49,64.28,355,1,0,1,0,1,0,0,0,1,0
5355,70,65.0,431,1,1,0,0,1,0,0,0,0,1
5356,27,92.43,166,1,0,1,0,0,1,0,0,1,0
5357,23,75.28,175,0,0,1,0,0,1,0,0,1,0
5358,20,96.23,66,1,0,1,0,0,0,0,1,0,1
5359,38,37.89,134,1,1,0,0,0,1,0,0,1,0
5360,22,75.1,434,1,1,0,0,0,1,0,0,1,0
5361,66,56.94,153,1,0,1,0,1,0,0,0,1,0
5362,51,87.56,208,1,0,1,1,0,0,0,0,1,0
5363,26,95.74,261,0,0,1,0,0,1,0,0,0,1
5364,69,50.79,387,0,1,0,0,1,0,0,0,1,0
5365,42,61.77,145,0,0,1,0,0,0,0,1,1,0
5366,67,73.13,401,0,0,1,0,1,0,0,0,1,0
5367,48,55.86,438,1,0,1,0,0,0,0,1,0,1
5368,64,56.94,337,0,0,1,1,0,0,0,0,1,0
5369,44,67.34,276,1,0,1,0,1,0,0,0,0,1
5370,64,38.63,160,1,1,0,1,0,0,0,0,1,0
5371,59,59.76,63,0,1,0,0,0,0,1,0,0,1
5372,57,83.32,240,1,0,1,1,0,0,0,0,0,1
5373,62,39.85,389,0,1,0,1,0,0,0,0,0,1
5374,30,46.54,403,0,1,0,0,0,0,0,1,0,1
5375,35,34.14,153,1,1,0,0,0,1,0,0,0,1
5376,63,73.42,418,1,0,1,1,0,0,0,0,1,0
5377,35,70.39,451,1,0,1,1,0,0,0,0,0,1
5378,32,66.61,486,1,0,1,0,0,0,0,1,0,1
5379,64,38.91,362,1,0,1,0,0,1,0,0,1,0
5380,41,91.89,406,1,0,1,0,0,0,1,0,0,1
5381,35,40.69,229,1,1,0,0,0,0,1,0,1,0
5382,64,84.2,441,1,0,1,1,0,0,0,0,1,0
5383,48,53.3,205,0,1,0,0,0,0,0,1,0,1
5384,19,30.83,115,1,1,0,0,0,1,0,0,0,1
5385,39,64.09,303,0,0,1,1,0,0,0,0,1,0
5386,68,58.7,61,0,1,0,0,0,0,1,0,1,0
5387,64,37.75,50,0,0,1,0,1,0,0,0,1,0
5388,22,67.12,382,1,0,1,0,1,0,0,0,1,0
5389,53,37.76,235,0,1,0,0,0,1,0,0,1,0
5390,62,41.64,391,0,0,1,0,1,0,0,0,0,1
5391,21,76.24,229,0,0,1,0,0,1,0,0,1,0
5392,28,76.49,141,0,1,0,0,0,0,1,0,1,0
5393,55,61.14,451,1,0,1,1,0,0,0,0,0,1
5394,59,98.92,101,0,1,0,0,0,0,0,1,0,1
5395,49,97.03,160,1,1,0,1,0,0,0,0,0,1
5396,39,58.44,180,0,0,1,0,0,1,0,0,1,0
5397,61,77.91,262,0,1,0,0,0,1,0,0,1,0
5398,25,99.51,71,0,0,1,0,1,0,0,0,1,0
5399,65,80.24,420,0,0,1,0,0,0,0,1,1,0
5400,32,64.18,316,1,0,1,0,0,1,0,0,0,1
5401,25,42.03,142,0,0,1,0,1,0,0,0,1,0
5402,48,76.05,168,0,1,0,0,0,0,0,1,1,0
5403,68,96.79,405,1,1,0,0,0,1,0,0,1,0
5404,55,61.67,274,1,0,1,0,0,0,1,0,1,0
5405,63,59.5,439,1,0,1,1,0,0,0,0,0,1
5406,51,60.23,370,1,0,1,0,0,1,0,0,0,1
5407,64,74.22,344,1,1,0,0,0,0,0,1,1,0
5408,60,78.65,129,1,1,0,0,0,1,0,0,1,0
5409,49,89.24,309,0,1,0,1,0,0,0,0,1,0
5410,20,32.49,203,1,0,1,0,0,0,0,1,1,0
5411,68,38.19,219,0,1,0,0,1,0,0,0,0,1
5412,68,82.9,358,0,1,0,0,1,0,0,0,0,1
5413,52,73.94,416,1,0,1,0,0,0,0,1,1,0
5414,54,82.0,368,1,0,1,0,0,0,1,0,1,0
5415,20,30.05,491,1,1,0,1,0,0,0,0,1,0
5416,51,82.13,463,1,1,0,1,0,0,0,0,0,1
5417,30,75.55,175,1,0,1,0,0,0,0,1,0,1
5418,58,34.52,339,0,1,0,0,0,1,0,0,1,0
5419,25,52.17,117,0,1,0,0,0,1,0,0,1,0
5420,66,75.76,83,0,1,0,0,0,0,1,0,0,1
5421,62,78.91,246,1,1,0,0,0,0,0,1,0,1
5422,45,42.23,453,0,0,1,0,0,0,0,1,1,0
5423,36,84.93,336,1,0,1,0,0,0,1,0,1,0
5424,42,45.99,146,0,1,0,0,1,0,0,0,0,1
5425,39,99.32,62,1,0,1,0,0,0,1,0,1,0
5426,24,41.84,392,1,0,1,1,0,0,0,0,0,1
5427,68,90.28,409,1,0,1,0,0,0,0,1,1,0
5428,19,57.98,495,1,0,1,0,0,0,0,1,0,1
5429,24,89.91,259,1,1,0,0,0,1,0,0,1,0
5430,53,71.01,238,0,0,1,0,0,0,0,1,1,0
5431,44,31.13,65,1,0,1,0,0,0,0,1,1,0
5432,57,66.38,144,1,1,0,0,0,0,1,0,0,1
5433,68,53.78,86,1,1,0,0,1,0,0,0,0,1
5434,39,96.32,64,1,0,1,0,0,1,0,0,0,1
5435,70,48.15,494,1,1,0,0,1,0,0,0,1,0
5436,38,34.0,74,0,0,1,1,0,0,0,0,0,1
5437,70,51.44,52,1,1,0,0,0,1,0,0,1,0
5438,33,75.05,218,0,0,1,1,0,0,0,0,1,0
5439,68,62.12,76,1,1,0,0,0,1,0,0,1,0
5440,39,54.35,283,1,0,1,0,0,1,0,0,0,1
5441,50,82.6,113,0,0,1,0,0,0,1,0,1,0
5442,36,86.54,341,0,0,1,0,0,0,1,0,1,0
5443,62,35.06,456,0,1,0,1,0,0,0,0,0,1
5444,44,52.06,213,0,1,0,0,1,0,0,0,1,0
5445,55,73.42,117,1,0,1,0,1,0,0,0,0,1
5446,55,36.69,475,1,0,1,1,0,0,0,0,1,0
5447,25,79.51,164,1,0,1,0,1,0,0,0,0,1
5448,18,88.21,434,1,1,0,0,0,0,1,0,0,1
5449,50,66.64,413,1,1,0,1,0,0,0,0,1,0
5450,38,32.27,383,1,0,1,0,0,0,1,0,0,1
5451,58,96.19,200,1,0,1,0,1,0,0,0,1,0
5452,53,37.49,274,0,1,0,0,0,0,0,1,0,1
5453,36,62.34,177,1,0,1,1,0,0,0,0,0,1
5454,38,89.99,213,1,1,0,0,1,0,0,0,0,1
5455,42,89.11,73,0,1,0,0,0,0,0,1,1,0
5456,61,81.85,273,0,0,1,0,0,1,0,0,1,0
5457,34,73.71,238,1,0,1,1,0,0,0,0,1,0
5458,20,30.73,254,0,0,1,0,0,0,1,0,0,1
5459,55,68.23,490,0,1,0,0,0,0,1,0,0,1
5460,63,93.34,166,1,1,0,1,0,0,0,0,1,0
5461,30,69.62,59,1,0,1,0,0,1,0,0,1,0
5462,68,37.32,423,1,1,0,0,0,0,0,1,0,1
5463,61,81.73,366,1,0,1,0,0,0,0,1,0,1
5464,67,64.96,363,1,0,1,0,0,0,1,0,1,0
5465,55,83.28,94,1,0,1,1,0,0,0,0,0,1
5466,49,58.75,282,1,0,1,0,0,1,0,0,1,0
5467,45,58.3,394,1,1,0,0,0,0,0,1,1,0
5468,39,94.04,412,0,1,0,0,0,1,0,0,1,0
5469,60,81.2,274,1,1,0,0,0,0,1,0,1,0
5470,58,62.05,193,0,1,0,0,0,0,1,0,0,1
5471,34,80.2,386,0,0,1,0,0,0,0,1,1,0
5472,57,32.85,258,0,0,1,0,0,0,1,0,0,1
5473,47,71.4,260,0,1,0,0,0,0,1,0,0,1
5474,41,30.44,90,0,0,1,0,1,0,0,0,0,1
5475,41,57.01,331,0,1,0,1,0,0,0,0,1,0
5476,65,85.43,100,0,1,0,0,0,1,0,0,0,1
5477,32,67.59,160,0,1,0,1,0,0,0,0,1,0
5478,21,30.33,139,0,1,0,0,0,0,0,1,0,1
5479,47,96.45,312,0,0,1,0,0,0,0,1,0,1
5480,28,77.37,314,1,0,1,1,0,0,0,0,1,0
5481,56,83.16,392,0,0,1,0,0,0,0,1,0,1
5482,42,92.26,246,0,1,0,0,0,0,1,0,1,0
5483,56,58.75,320,1,0,1,0,0,0,0,1,1,0
5484,45,59.04,336,1,1,0,0,0,1,0,0,1,0
5485,41,71.07,408,0,0,1,0,0,1,0,0,1,0
5486,44,57.44,111,0,1,0,0,0,0,1,0,1,0
